1:3:10|1|viemr|H559
1:3:10|2|et|H853
1:3:10|3|qlc|H6963
1:3:10|4|wmati|H8085
1:3:10|5|bgn|H1588
1:3:10|6|veire|H3372
1:3:10|7|ci|H3588
1:3:10|8|airm|H5903
1:3:10|9|enci|H595
1:3:10|10|vekbe|H2244
1:3:11|1|viemr|H559
1:3:11|2|mi|H4310
1:3:11|3|hgid|H5046
1:3:11|4|lc|Hl
1:3:11|5|ci|H3588
1:3:11|6|airm|H5903
1:3:11|7|eth|H859
1:3:11|8|hmn|H4480
1:3:11|9|haz|H6086
1:3:11|10|ewr|H834
1:3:11|11|zvitic|H6680
1:3:11|12|lblti|H1115
1:3:11|13|ecl|H398
1:3:11|14|mmnv|H4480
1:3:11|15|eclt|H398
1:3:12|1|viemr|H559
1:3:12|2|hedm|H120
1:3:12|3|hewh|H802
1:3:12|4|ewr|H834
1:3:12|5|ntth|H5414
1:3:12|6|amdi|H5978
1:3:12|7|hve|H1931
1:3:12|8|ntnh|H5414
1:3:12|9|li|Hl
1:3:12|10|mn|H4480
1:3:12|11|haz|H6086
1:3:12|12|vecl|H398
1:3:13|1|viemr|H559
1:3:13|2|ihvh|H3068
1:3:13|3|elhim|H430
1:3:13|4|lewh|H802
1:3:13|5|mh|H4100
1:3:13|6|xet|H2063
1:3:13|7|awit|H6213
1:3:13|8|vtemr|H559
1:3:13|9|hewh|H802
1:3:13|10|hnkw|H5175
1:3:13|11|hwieni|H5377
1:3:13|12|vecl|H398
1:3:14|1|viemr|H559
1:3:14|2|ihvh|H3068
1:3:14|3|elhim|H430
1:3:14|4|el|H413
1:3:14|5|hnkw|H5175
1:3:14|6|ci|H3588
1:3:14|7|awit|H6213
1:3:14|8|xet|H2063
1:3:14|9|ervr|H779
1:3:14|10|eth|H859
1:3:14|11|mcl|H3605
1:3:14|12|hbhmh|H929
1:3:14|13|vmcl|H3605
1:3:14|14|kit|H2416
1:3:14|15|hwdh|H7704
1:3:14|16|al|H5921
1:3:14|17|gknc|H1512
1:3:14|18|tlc|H1980
1:3:14|19|vafr|H6083
1:3:14|20|tecl|H398
1:3:14|21|cl|H3605
1:3:14|22|imi|H3117
1:3:14|23|kiic|H2416
1:3:15|1|veibh|H342
1:3:15|2|ewit|H7896
1:3:15|3|binc|H996
1:3:15|4|vbin|H996
1:3:15|5|hewh|H802
1:3:15|6|vbin|H996
1:3:15|7|xrac|H2233
1:3:15|8|vbin|H996
1:3:15|9|xrah|H2233
1:3:15|10|hve|H1931
1:3:15|11|iwvfc|H7779
1:3:15|12|rew|H7218
1:3:15|13|veth|H859
1:3:15|14|twvfnv|H7779
1:3:15|15|aqb|H6119
1:3:15|16|s|HUNK
1:3:16|1|el|H413
1:3:16|2|hewh|H802
1:3:16|3|emr|H559
1:3:16|4|hrbh|H7235
1:3:16|5|erbh|H7235
1:3:16|6|azbvnc|H6093
1:3:16|7|vhrnc|H2032
1:3:16|8|bazb|H6089
1:3:16|9|tldi|H3205
1:3:16|10|bnim|H1121
1:3:16|11|vel|H413
1:3:16|12|eiwc|H376
1:3:16|13|twvqtc|H8669
1:3:16|14|vhve|H1931
1:3:16|15|imwl|H4910
1:3:16|16|bc|Hb
1:3:16|17|s|HUNK
1:3:17|1|vledm|H121
1:3:17|2|emr|H559
1:3:17|3|ci|H3588
1:3:17|4|wmat|H8085
1:3:17|5|lqvl|H6963
1:3:17|6|ewtc|H802
1:3:17|7|vtecl|H398
1:3:17|8|mn|H4480
1:3:17|9|haz|H6086
1:3:17|10|ewr|H834
1:3:17|11|zvitic|H6680
1:3:17|12|lemr|H559
1:3:17|13|le|H3808
1:3:17|14|tecl|H398
1:3:17|15|mmnv|H4480
1:3:17|16|ervrh|H779
1:3:17|17|hedmh|H127
1:3:17|18|babvrc|H5668
1:3:17|19|bazbvn|H6093
1:3:17|20|teclnh|H398
1:3:17|21|cl|H3605
1:3:17|22|imi|H3117
1:3:17|23|kiic|H2416
1:3:18|1|vqvz|H6975
1:3:18|2|vdrdr|H1863
1:3:18|3|tzmik|H6779
1:3:18|4|lc|Hl
1:3:18|5|veclt|H398
1:3:18|6|et|H853
1:3:18|7|awb|H6212
1:3:18|8|hwdh|H7704
1:3:19|1|bxat|H2188
1:3:19|2|efic|H639
1:3:19|3|tecl|H398
1:3:19|4|lkm|H3899
1:3:19|5|ad|H5704
1:3:19|6|wvbc|H7725
1:3:19|7|el|H413
1:3:19|8|hedmh|H127
1:3:19|9|ci|H3588
1:3:19|10|mmnh|H4480
1:3:19|11|lqkt|H3947
1:3:19|12|ci|H3588
1:3:19|13|afr|H6083
1:3:19|14|eth|H859
1:3:19|15|vel|H413
1:3:19|16|afr|H6083
1:3:19|17|twvb|H7725
1:3:20|1|viqre|H7121
1:3:20|2|hedm|H120
1:3:20|3|wm|H8034
1:3:20|4|ewtv|H802
1:3:20|5|kvh|H2332
1:3:20|6|ci|H3588
1:3:20|7|hve|H1931
1:3:20|8|hith|H1961
1:3:20|9|em|H517
1:3:20|10|cl|H3605
1:3:20|11|ki|H2416
1:3:21|1|viaw|H6213
1:3:21|2|ihvh|H3068
1:3:21|3|elhim|H430
1:3:21|4|ledm|H120
1:3:21|5|vlewtv|H802
1:3:21|6|ctnvt|H3801
1:3:21|7|avr|H5785
1:3:21|8|vilbwm|H3847
1:3:21|9|f|HUNK
1:3:22|1|viemr|H559
1:3:22|2|ihvh|H3068
1:3:22|3|elhim|H430
1:3:22|4|hn|H2005
1:3:22|5|hedm|H120
1:3:22|6|hih|H1961
1:3:22|7|cekd|H259
1:3:22|8|mmnv|H4480
1:3:22|9|ldat|H3045
1:3:22|10|pvb|H2896
1:3:22|11|vra|H7451
1:3:22|12|vath|H6258
1:3:22|13|fn|H6435
1:3:22|14|iwlk|H7971
1:3:22|15|idv|H3027
1:3:22|16|vlqk|H3947
1:3:22|17|gm|H1571
1:3:22|18|maz|H6086
1:3:22|19|hkiim|H2416
1:3:22|20|vecl|H398
1:3:22|21|vki|H2425
1:3:22|22|lalm|H5769
1:3:23|1|viwlkhv|H7971
1:3:23|2|ihvh|H3068
1:3:23|3|elhim|H430
1:3:23|4|mgn|H1588
1:3:23|5|adn|H5731
1:3:23|6|labd|H5647
1:3:23|7|et|H853
1:3:23|8|hedmh|H127
1:3:23|9|ewr|H834
1:3:23|10|lqk|H3947
1:3:23|11|mwm|H8033
1:3:24|1|vigrw|H1644
1:3:24|2|et|H853
1:3:24|3|hedm|H120
1:3:24|4|viwcn|H7931
1:3:24|5|mqdm|H6924
1:3:24|6|lgn|H1588
1:3:24|7|adn|H5731
1:3:24|8|et|H853
1:3:24|9|hcrbim|H3742
1:3:24|10|vet|H853
1:3:24|11|lhp|H3858
1:3:24|12|hkrb|H2719
1:3:24|13|hmthfct|H2015
1:3:24|14|lwmr|H8104
1:3:24|15|et|H853
1:3:24|16|drc|H1870
1:3:24|17|az|H6086
1:3:24|18|hkiim|H2416
1:3:24|19|s|HUNK
1:4:1|1|vhedm|H120
1:4:1|2|ida|H3045
1:4:1|3|et|H853
1:4:1|4|kvh|H2332
1:4:1|5|ewtv|H802
1:4:1|6|vthr|H2029
1:4:1|7|vtld|H3205
1:4:1|8|et|H853
1:4:1|9|qin|H7014
1:4:1|10|vtemr|H559
1:4:1|11|qniti|H7069
1:4:1|12|eiw|H376
1:4:1|13|et|H854
1:4:1|14|ihvh|H3068
1:4:2|1|vtsf|H3254
1:4:2|2|lldt|H3205
1:4:2|3|et|H853
1:4:2|4|ekiv|H251
1:4:2|5|et|H853
1:4:2|6|hbl|H1893
1:4:2|7|vihi|H1961
1:4:2|8|hbl|H1893
1:4:2|9|rah|H7462
1:4:2|10|zen|H6629
1:4:2|11|vqin|H7014
1:4:2|12|hih|H1961
1:4:2|13|abd|H5647
1:4:2|14|edmh|H127
1:4:3|1|vihi|H1961
1:4:3|2|mqz|H7093
1:4:3|3|imim|H3117
1:4:3|4|vibe|H935
1:4:3|5|qin|H7014
1:4:3|6|mfri|H6529
1:4:3|7|hedmh|H127
1:4:3|8|mnkh|H4503
1:4:3|9|lihvh|H3068
1:4:4|1|vhbl|H1893
1:4:4|2|hbie|H935
1:4:4|3|gm|H1571
1:4:4|4|hve|H1931
1:4:4|5|mbcrvt|H1062
1:4:4|6|zenv|H6629
1:4:4|7|vmklbhn|H2459
1:4:4|8|viwa|H8159
1:4:4|9|ihvh|H3068
1:4:4|10|el|H413
1:4:4|11|hbl|H1893
1:4:4|12|vel|H413
1:4:4|13|mnktv|H4503
1:4:5|1|vel|H413
1:4:5|2|qin|H7014
1:4:5|3|vel|H413
1:4:5|4|mnktv|H4503
1:4:5|5|le|H3808
1:4:5|6|wah|H8159
1:4:5|7|vikr|H2734
1:4:5|8|lqin|H7014
1:4:5|9|med|H3966
1:4:5|10|viflv|H5307
1:4:5|11|fniv|H6440
1:4:6|1|viemr|H559
1:4:6|2|ihvh|H3068
1:4:6|3|el|H413
1:4:6|4|qin|H7014
1:4:6|5|lmh|H4100
1:4:6|6|krh|H2734
1:4:6|7|lc|Hl
1:4:6|8|vlmh|H4100
1:4:6|9|nflv|H5307
1:4:6|10|fnic|H6440
1:4:7|1|hlve|H3808
1:4:7|2|em|H518
1:4:7|3|tipib|H3190
1:4:7|4|wet|H7613
1:4:7|5|vem|H518
1:4:7|6|le|H3808
1:4:7|7|tipib|H3190
1:4:7|8|lftk|H6607
1:4:7|9|kpet|H2403
1:4:7|10|rbz|H7257
1:4:7|11|velic|H413
1:4:7|12|twvqtv|H8669
1:4:7|13|veth|H859
1:4:7|14|tmwl|H4910
1:4:7|15|bv|Hb
1:4:8|1|viemr|H559
1:4:8|2|qin|H7014
1:4:8|3|el|H413
1:4:8|4|hbl|H1893
1:4:8|5|ekiv|H251
1:4:8|6|vihi|H1961
1:4:8|7|bhivtm|H1961
1:4:8|8|bwdh|H7704
1:4:8|9|viqm|H6965
1:4:8|10|qin|H7014
1:4:8|11|el|H413
1:4:8|12|hbl|H1893
1:4:8|13|ekiv|H251
1:4:8|14|vihrghv|H2026
1:4:9|1|viemr|H559
1:4:9|2|ihvh|H3068
1:4:9|3|el|H413
1:4:9|4|qin|H7014
1:4:9|5|ei|H335
1:4:9|6|hbl|H1893
1:4:9|7|ekic|H251
1:4:9|8|viemr|H559
1:4:9|9|le|H3808
1:4:9|10|idati|H3045
1:4:9|11|hwmr|H8104
1:4:9|12|eki|H251
1:4:9|13|enci|H595
1:4:10|1|viemr|H559
1:4:10|2|mh|H4100
1:4:10|3|awit|H6213
1:4:10|4|qvl|H6963
1:4:10|5|dmi|H1818
1:4:10|6|ekic|H251
1:4:10|7|zaqim|H6817
1:4:10|8|eli|H413
1:4:10|9|mn|H4480
1:4:10|10|hedmh|H127
1:4:11|1|vath|H6258
1:4:11|2|ervr|H779
1:4:11|3|eth|H859
1:4:11|4|mn|H4480
1:4:11|5|hedmh|H127
1:4:11|6|ewr|H834
1:4:11|7|fzth|H6475
1:4:11|8|et|H853
1:4:11|9|fih|H6310
1:4:11|10|lqkt|H3947
1:4:11|11|et|H853
1:4:11|12|dmi|H1818
1:4:11|13|ekic|H251
1:4:11|14|midc|H3027
1:4:12|1|ci|H3588
1:4:12|2|tabd|H5647
1:4:12|3|et|H853
1:4:12|4|hedmh|H127
1:4:12|5|le|H3808
1:4:12|6|tsf|H3254
1:4:12|7|tt|H5414
1:4:12|8|ckh|H3581
1:4:12|9|lc|Hl
1:4:12|10|na|H5128
1:4:12|11|vnd|H5110
1:4:12|12|thih|H1961
1:4:12|13|berz|H776
1:4:13|1|viemr|H559
1:4:13|2|qin|H7014
1:4:13|3|el|H413
1:4:13|4|ihvh|H3068
1:4:13|5|gdvl|H1419
1:4:13|6|avni|H5771
1:4:13|7|mnwe|H5375
1:4:14|1|hn|H2005
1:4:14|2|grwt|H1644
1:4:14|3|eti|H853
1:4:14|4|hivm|H3117
1:4:14|5|mal|H5921
1:4:14|6|fni|H6440
1:4:14|7|hedmh|H127
1:4:14|8|vmfnic|H6440
1:4:14|9|estr|H5641
1:4:14|10|vhiiti|H1961
1:4:14|11|na|H5128
1:4:14|12|vnd|H5110
1:4:14|13|berz|H776
1:4:14|14|vhih|H1961
1:4:14|15|cl|H3605
1:4:14|16|mzei|H4672
1:4:14|17|ihrgni|H2026
1:4:15|1|viemr|H559
1:4:15|2|lv|Hl
1:4:15|3|ihvh|H3068
1:4:15|4|lcn|H3651
1:4:15|5|cl|H3605
1:4:15|6|hrg|H2026
1:4:15|7|qin|H7014
1:4:15|8|wbatim|H7659
1:4:15|9|iqm|H5358
1:4:15|10|viwm|H7760
1:4:15|11|ihvh|H3068
1:4:15|12|lqin|H7014
1:4:15|13|evt|H226
1:4:15|14|lblti|H1115
1:4:15|15|hcvt|H5221
1:4:15|16|etv|H853
1:4:15|17|cl|H3605
1:4:15|18|mzev|H4672
1:4:16|1|vize|H3318
1:4:16|2|qin|H7014
1:4:16|3|mlfni|H6440
1:4:16|4|ihvh|H3068
1:4:16|5|viwb|H3427
1:4:16|6|berz|H776
1:4:16|7|nvd|H5113
1:4:16|8|qdmt|H6926
1:4:16|9|adn|H5731
1:4:17|1|vida|H3045
1:4:17|2|qin|H7014
1:4:17|3|et|H853
1:4:17|4|ewtv|H802
1:4:17|5|vthr|H2029
1:4:17|6|vtld|H3205
1:4:17|7|et|H853
1:4:17|8|knvc|H2585
1:4:17|9|vihi|H1961
1:4:17|10|bnh|H1129
1:4:17|11|air|H5892
1:4:17|12|viqre|H7121
1:4:17|13|wm|H8034
1:4:17|14|hair|H5892
1:4:17|15|cwm|H8034
1:4:17|16|bnv|H1121
1:4:17|17|knvc|H2585
1:4:18|1|vivld|H3205
1:4:18|2|lknvc|H2585
1:4:18|3|et|H853
1:4:18|4|aird|H5897
1:4:18|5|vaird|H5897
1:4:18|6|ild|H3205
1:4:18|7|et|H853
1:4:18|8|mkviel|H4232
1:4:18|9|vmkiiel|H4232
1:4:18|10|ild|H3205
1:4:18|11|et|H853
1:4:18|12|mtvwel|H4967
1:4:18|13|vmtvwel|H4967
1:4:18|14|ild|H3205
1:4:18|15|et|H853
1:4:18|16|lmc|H3929
1:4:19|1|viqk|H3947
1:4:19|2|lv|Hl
1:4:19|3|lmc|H3929
1:4:19|4|wti|H8147
1:4:19|5|nwim|H802
1:4:19|6|wm|H8034
1:4:19|7|hekt|H259
1:4:19|8|adh|H5711
1:4:19|9|vwm|H8034
1:4:19|10|hwnit|H8145
1:4:19|11|zlh|H6741
1:4:20|1|vtld|H3205
1:4:20|2|adh|H5711
1:4:20|3|et|H853
1:4:20|4|ibl|H2989
1:4:20|5|hve|H1931
1:4:20|6|hih|H1961
1:4:20|7|ebi|H1
1:4:20|8|iwb|H3427
1:4:20|9|ehl|H168
1:4:20|10|vmqnh|H4735
1:4:21|1|vwm|H8034
1:4:21|2|ekiv|H251
1:4:21|3|ivbl|H3106
1:4:21|4|hve|H1931
1:4:21|5|hih|H1961
1:4:21|6|ebi|H1
1:4:21|7|cl|H3605
1:4:21|8|tfw|H8610
1:4:21|9|cnvr|H3658
1:4:21|10|vavgb|H5748
1:4:22|1|vzlh|H6741
1:4:22|2|gm|H1571
1:4:22|3|hve|H1931
1:4:22|4|ildh|H3205
1:4:22|5|et|H853
1:4:22|6|tvbl|H8423
1:4:22|7|qin|H8423
1:4:22|8|lpw|H3913
1:4:22|9|cl|H3605
1:4:22|10|krw|H2794
1:4:22|11|nkwt|H5178
1:4:22|12|vbrxl|H1270
1:4:22|13|vekvt|H269
1:4:22|14|tvbl|H8423
1:4:22|15|qin|H8423
1:4:22|16|namh|H5279
1:4:23|1|viemr|H559
1:4:23|2|lmc|H3929
1:4:23|3|lnwiv|H802
1:4:23|4|adh|H5711
1:4:23|5|vzlh|H6741
1:4:23|6|wman|H8085
1:4:23|7|qvli|H6963
1:4:23|8|nwi|H802
1:4:23|9|lmc|H3929
1:4:23|10|hexnh|H238
1:4:23|11|emrti|H565
1:4:23|12|ci|H3588
1:4:23|13|eiw|H582
1:4:23|14|hrgti|H2026
1:4:23|15|lfzai|H6482
1:4:23|16|vild|H3206
1:4:23|17|lkbrti|H2250
1:4:24|1|ci|H3588
1:4:24|2|wbatim|H7659
1:4:24|3|iqm|H5358
1:4:24|4|qin|H7014
1:4:24|5|vlmc|H3929
1:4:24|6|wbaim|H7657
1:4:24|7|vwbah|H7651
1:4:25|1|vida|H3045
1:4:25|2|edm|H121
1:4:25|3|avd|H5750
1:4:25|4|et|H853
1:4:25|5|ewtv|H802
1:4:25|6|vtld|H3205
1:4:25|7|bn|H1121
1:4:25|8|vtqre|H7121
1:4:25|9|et|H853
1:4:25|10|wmv|H8034
1:4:25|11|wt|H8352
1:4:25|12|ci|H3588
1:4:25|13|wt|H7896
1:4:25|14|li|Hl
1:4:25|15|elhim|H430
1:4:25|16|xra|H2233
1:4:25|17|ekr|H312
1:4:25|18|tkt|H8478
1:4:25|19|hbl|H1893
1:4:25|20|ci|H3588
1:4:25|21|hrgv|H2026
1:4:25|22|qin|H7014
1:4:26|1|vlwt|H8352
1:4:26|2|gm|H1571
1:4:26|3|hve|H1931
1:4:26|4|ild|H3205
1:4:26|5|bn|H1121
1:4:26|6|viqre|H7121
1:4:26|7|et|H853
1:4:26|8|wmv|H8034
1:4:26|9|envw|H583
1:4:26|10|ex|H227
1:4:26|11|hvkl|H2490
1:4:26|12|lqre|H7121
1:4:26|13|bwm|H8034
1:4:26|14|ihvh|H3068
1:4:26|15|f|HUNK
1:5:1|1|xh|H2088
1:5:1|2|sfr|H5612
1:5:1|3|tvldt|H8435
1:5:1|4|edm|H121
1:5:1|5|bivm|H3117
1:5:1|6|bre|H1254
1:5:1|7|elhim|H430
1:5:1|8|edm|H120
1:5:1|9|bdmvt|H1823
1:5:1|10|elhim|H430
1:5:1|11|awh|H6213
1:5:1|12|etv|H853
1:5:2|1|xcr|H2145
1:5:2|2|vnqbh|H5347
1:5:2|3|brem|H1254
1:5:2|4|vibrc|H1288
1:5:2|5|etm|H853
1:5:2|6|viqre|H7121
1:5:2|7|et|H853
1:5:2|8|wmm|H8034
1:5:2|9|edm|H120
1:5:2|10|bivm|H3117
1:5:2|11|hbrem|H1254
1:5:2|12|s|HUNK
1:5:3|1|viki|H2421
1:5:3|2|edm|H121
1:5:3|3|wlwim|H7970
1:5:3|4|vmet|H3967
1:5:3|5|wnh|H8141
1:5:3|6|vivld|H3205
1:5:3|7|bdmvtv|H1823
1:5:3|8|czlmv|H6754
1:5:3|9|viqre|H7121
1:5:3|10|et|H853
1:5:3|11|wmv|H8034
1:5:3|12|wt|H8352
1:5:4|1|vihiv|H1961
1:5:4|2|imi|H3117
1:5:4|3|edm|H121
1:5:4|4|ekri|H310
1:5:4|5|hvlidv|H3205
1:5:4|6|et|H853
1:5:4|7|wt|H8352
1:5:4|8|wmnh|H8083
1:5:4|9|met|H3967
1:5:4|10|wnh|H8141
1:5:4|11|vivld|H3205
1:5:4|12|bnim|H1121
1:5:4|13|vbnvt|H1323
1:5:5|1|vihiv|H1961
1:5:5|2|cl|H3605
1:5:5|3|imi|H3117
1:5:5|4|edm|H121
1:5:5|5|ewr|H834
1:5:5|6|ki|H2416
1:5:5|7|twa|H8672
1:5:5|8|mevt|H3967
1:5:5|9|wnh|H8141
1:5:5|10|vwlwim|H7970
1:5:5|11|wnh|H8141
1:5:5|12|vimt|H4191
1:5:5|13|s|HUNK
1:5:6|1|viki|H2421
1:5:6|2|wt|H8352
1:5:6|3|kmw|H2568
1:5:6|4|wnim|H8141
1:5:6|5|vmet|H3967
1:5:6|6|wnh|H8141
1:5:6|7|vivld|H3205
1:5:6|8|et|H853
1:5:6|9|envw|H583
1:5:7|1|viki|H2421
1:5:7|2|wt|H8352
1:5:7|3|ekri|H310
1:5:7|4|hvlidv|H3205
1:5:7|5|et|H853
1:5:7|6|envw|H583
1:5:7|7|wba|H7651
1:5:7|8|wnim|H8141
1:5:7|9|vwmnh|H8083
1:5:7|10|mevt|H3967
1:5:7|11|wnh|H8141
1:5:7|12|vivld|H3205
1:5:7|13|bnim|H1121
1:5:7|14|vbnvt|H1323
1:5:8|1|vihiv|H1961
1:5:8|2|cl|H3605
1:5:8|3|imi|H3117
1:5:8|4|wt|H8352
1:5:8|5|wtim|H8147
1:5:8|6|awrh|H6240
1:5:8|7|wnh|H8141
1:5:8|8|vtwa|H8672
1:5:8|9|mevt|H3967
1:5:8|10|wnh|H8141
1:5:8|11|vimt|H4191
1:5:8|12|s|HUNK
1:5:9|1|viki|H2421
1:5:9|2|envw|H583
1:5:9|3|twaim|H8673
1:5:9|4|wnh|H8141
1:5:9|5|vivld|H3205
1:5:9|6|et|H853
1:5:9|7|qinn|H7018
1:5:10|1|viki|H2421
1:5:10|2|envw|H583
1:5:10|3|ekri|H310
1:5:10|4|hvlidv|H3205
1:5:10|5|et|H853
1:5:10|6|qinn|H7018
1:5:10|7|kmw|H2568
1:5:10|8|awrh|H6240
1:5:10|9|wnh|H8141
1:5:10|10|vwmnh|H8083
1:5:10|11|mevt|H3967
1:5:10|12|wnh|H8141
1:5:10|13|vivld|H3205
1:5:10|14|bnim|H1121
1:5:10|15|vbnvt|H1323
1:5:11|1|vihiv|H1961
1:5:11|2|cl|H3605
1:5:11|3|imi|H3117
1:5:11|4|envw|H583
1:5:11|5|kmw|H2568
1:5:11|6|wnim|H8141
1:5:11|7|vtwa|H8672
1:5:11|8|mevt|H3967
1:5:11|9|wnh|H8141
1:5:11|10|vimt|H4191
1:5:11|11|s|HUNK
1:5:12|1|viki|H2421
1:5:12|2|qinn|H7018
1:5:12|3|wbaim|H7657
1:5:12|4|wnh|H8141
1:5:12|5|vivld|H3205
1:5:12|6|et|H853
1:5:12|7|mhllel|H4111
1:5:13|1|viki|H2421
1:5:13|2|qinn|H7018
1:5:13|3|ekri|H310
1:5:13|4|hvlidv|H3205
1:5:13|5|et|H853
1:5:13|6|mhllel|H4111
1:5:13|7|erbaim|H705
1:5:13|8|wnh|H8141
1:5:13|9|vwmnh|H8083
1:5:13|10|mevt|H3967
1:5:13|11|wnh|H8141
1:5:13|12|vivld|H3205
1:5:13|13|bnim|H1121
1:5:13|14|vbnvt|H1323
1:5:14|1|vihiv|H1961
1:5:14|2|cl|H3605
1:5:14|3|imi|H3117
1:5:14|4|qinn|H7018
1:5:14|5|awr|H6235
1:5:14|6|wnim|H8141
1:5:14|7|vtwa|H8672
1:5:14|8|mevt|H3967
1:5:14|9|wnh|H8141
1:5:14|10|vimt|H4191
1:5:14|11|s|HUNK
1:5:15|1|viki|H2421
1:5:15|2|mhllel|H4111
1:5:15|3|kmw|H2568
1:5:15|4|wnim|H8141
1:5:15|5|vwwim|H8346
1:5:15|6|wnh|H8141
1:5:15|7|vivld|H3205
1:5:15|8|et|H853
1:5:15|9|ird|H3382
1:5:16|1|viki|H2421
1:5:16|2|mhllel|H4111
1:5:16|3|ekri|H310
1:5:16|4|hvlidv|H3205
1:5:16|5|et|H853
1:5:16|6|ird|H3382
1:5:16|7|wlwim|H7970
1:5:16|8|wnh|H8141
1:5:16|9|vwmnh|H8083
1:5:16|10|mevt|H3967
1:5:16|11|wnh|H8141
1:5:16|12|vivld|H3205
1:5:16|13|bnim|H1121
1:5:16|14|vbnvt|H1323
1:5:17|1|vihiv|H1961
1:5:17|2|cl|H3605
1:5:17|3|imi|H3117
1:5:17|4|mhllel|H4111
1:5:17|5|kmw|H2568
1:5:17|6|vtwaim|H8673
1:5:17|7|wnh|H8141
1:5:17|8|vwmnh|H8083
1:5:17|9|mevt|H3967
1:5:17|10|wnh|H8141
1:5:17|11|vimt|H4191
1:5:17|12|s|HUNK
1:5:18|1|viki|H2421
1:5:18|2|ird|H3382
1:5:18|3|wtim|H8147
1:5:18|4|vwwim|H8346
1:5:18|5|wnh|H8141
1:5:18|6|vmet|H3967
1:5:18|7|wnh|H8141
1:5:18|8|vivld|H3205
1:5:18|9|et|H853
1:5:18|10|knvc|H2585
1:5:19|1|viki|H2421
1:5:19|2|ird|H3382
1:5:19|3|ekri|H310
1:5:19|4|hvlidv|H3205
1:5:19|5|et|H853
1:5:19|6|knvc|H2585
1:5:19|7|wmnh|H8083
1:5:19|8|mevt|H3967
1:5:19|9|wnh|H8141
1:5:19|10|vivld|H3205
1:5:19|11|bnim|H1121
1:5:19|12|vbnvt|H1323
1:5:20|1|vihiv|H1961
1:5:20|2|cl|H3605
1:5:20|3|imi|H3117
1:5:20|4|ird|H3382
1:5:20|5|wtim|H8147
1:5:20|6|vwwim|H8346
1:5:20|7|wnh|H8141
1:5:20|8|vtwa|H8672
1:5:20|9|mevt|H3967
1:5:20|10|wnh|H8141
1:5:20|11|vimt|H4191
1:5:20|12|f|HUNK
1:5:21|1|viki|H2421
1:5:21|2|knvc|H2585
1:5:21|3|kmw|H2568
1:5:21|4|vwwim|H8346
1:5:21|5|wnh|H8141
1:5:21|6|vivld|H3205
1:5:21|7|et|H853
1:5:21|8|mtvwlk|H4968
1:5:22|1|vithlc|H1980
1:5:22|2|knvc|H2585
1:5:22|3|et|H854
1:5:22|4|helhim|H430
1:5:22|5|ekri|H310
1:5:22|6|hvlidv|H3205
1:5:22|7|et|H853
1:5:22|8|mtvwlk|H4968
1:5:22|9|wlw|H7969
1:5:22|10|mevt|H3967
1:5:22|11|wnh|H8141
1:5:22|12|vivld|H3205
1:5:22|13|bnim|H1121
1:5:22|14|vbnvt|H1323
1:5:23|1|vihi|H1961
1:5:23|2|cl|H3605
1:5:23|3|imi|H3117
1:5:23|4|knvc|H2585
1:5:23|5|kmw|H2568
1:5:23|6|vwwim|H8346
1:5:23|7|wnh|H8141
1:5:23|8|vwlw|H7969
1:5:23|9|mevt|H3967
1:5:23|10|wnh|H8141
1:5:24|1|vithlc|H1980
1:5:24|2|knvc|H2585
1:5:24|3|et|H854
1:5:24|4|helhim|H430
1:5:24|5|veinnv|H369
1:5:24|6|ci|H3588
1:5:24|7|lqk|H3947
1:5:24|8|etv|H853
1:5:24|9|elhim|H430
1:5:24|10|f|HUNK
1:5:25|1|viki|H2421
1:5:25|2|mtvwlk|H4968
1:5:25|3|wba|H7651
1:5:25|4|vwmnim|H8084
1:5:25|5|wnh|H8141
1:5:25|6|vmet|H3967
1:5:25|7|wnh|H8141
1:5:25|8|vivld|H3205
1:5:25|9|et|H853
1:5:25|10|lmc|H3929
1:5:26|1|viki|H2421
1:5:26|2|mtvwlk|H4968
1:5:26|3|ekri|H310
1:5:26|4|hvlidv|H3205
1:5:26|5|et|H853
1:5:26|6|lmc|H3929
1:5:26|7|wtim|H8147
1:5:26|8|vwmvnim|H8084
1:5:26|9|wnh|H8141
1:5:26|10|vwba|H7651
1:5:26|11|mevt|H3967
1:5:26|12|wnh|H8141
1:5:26|13|vivld|H3205
1:5:26|14|bnim|H1121
1:5:26|15|vbnvt|H1323
1:5:27|1|vihiv|H1961
1:5:27|2|cl|H3605
1:5:27|3|imi|H3117
1:5:27|4|mtvwlk|H4968
1:5:27|5|twa|H8672
1:5:27|6|vwwim|H8346
1:5:27|7|wnh|H8141
1:5:27|8|vtwa|H8672
1:5:27|9|mevt|H3967
1:5:27|10|wnh|H8141
1:5:27|11|vimt|H4191
1:5:27|12|f|HUNK
1:5:28|1|viki|H2421
1:5:28|2|lmc|H3929
1:5:28|3|wtim|H8147
1:5:28|4|vwmnim|H8084
1:5:28|5|wnh|H8141
1:5:28|6|vmet|H3967
1:5:28|7|wnh|H8141
1:5:28|8|vivld|H3205
1:5:28|9|bn|H1121
1:5:29|1|viqre|H7121
1:5:29|2|et|H853
1:5:29|3|wmv|H8034
1:5:29|4|nk|H5146
1:5:29|5|lemr|H559
1:5:29|6|xh|H2088
1:5:29|7|inkmnv|H5162
1:5:29|8|mmawnv|H4639
1:5:29|9|vmazbvn|H6093
