1:3:10|11|vekbe|H2244
1:3:11|2|viemr|H559
1:3:11|3|mi|H4310
1:3:11|4|hgid|H5046
1:3:11|5|lc|Hl
1:3:11|6|ci|H3588
1:3:11|7|airm|H5903
1:3:11|8|eth|H859
1:3:11|9|hmn|H4480
1:3:11|10|haz|H6086
1:3:11|11|ewr|H834
1:3:11|12|zvitic|H6680
1:3:11|13|lblti|H1115
1:3:11|14|ecl|H398
1:3:11|15|mmnv|H4480
1:3:11|16|eclt|H398
1:3:12|2|viemr|H559
1:3:12|3|hedm|H120
1:3:12|4|hewh|H802
1:3:12|5|ewr|H834
1:3:12|6|ntth|H5414
1:3:12|7|amdi|H5978
1:3:12|8|hve|H1931
1:3:12|9|ntnh|H5414
1:3:12|10|li|Hl
1:3:12|11|mn|H4480
1:3:12|12|haz|H6086
1:3:12|13|vecl|H398
1:3:13|2|viemr|H559
1:3:13|3|ihvh|H3068
1:3:13|4|elhim|H430
1:3:13|5|lewh|H802
1:3:13|6|mh|H4100
1:3:13|7|xet|H2063
1:3:13|8|awit|H6213
1:3:13|9|vtemr|H559
1:3:13|10|hewh|H802
1:3:13|11|hnkw|H5175
1:3:13|12|hwieni|H5377
1:3:13|13|vecl|H398
1:3:14|2|viemr|H559
1:3:14|3|ihvh|H3068
1:3:14|5|el|H413
1:3:14|6|hnkw|H5175
1:3:14|7|ci|H3588
1:3:14|8|awit|H6213
1:3:14|9|xet|H2063
1:3:14|10|ervr|H779
1:3:14|11|eth|H859
1:3:14|12|mcl|H3605
1:3:14|13|hbhmh|H929
1:3:14|14|vmcl|H3605
1:3:14|15|kit|H2416
1:3:14|16|hwdh|H7704
1:3:14|17|al|H5921
1:3:14|18|gknc|H1512
1:3:14|19|tlc|H3212
1:3:14|20|vafr|H6083
1:3:14|21|tecl|H398
1:3:14|22|cl|H3605
1:3:14|23|imi|H3117
1:3:14|24|kiic|H2416
1:3:15|3|ewit|H7896
1:3:15|4|binc|H996
1:3:15|5|vbin|H996
1:3:15|6|hewh|H802
1:3:15|7|vbin|H996
1:3:15|8|xrac|H2233
1:3:15|9|vbin|H996
1:3:15|10|xrah|H2233
1:3:15|11|hve|H1931
1:3:15|12|iwvfc|H7779
1:3:15|13|rew|H7218
1:3:15|14|veth|H859
1:3:15|15|twvfnv|H7779
1:3:15|16|aqb|H6119
1:3:15|17|s|HUNK
1:3:16|2|el|H413
1:3:16|3|hewh|H802
1:3:16|4|emr|H559
1:3:16|5|hrbh|H7235
1:3:16|6|erbh|H7235
1:3:16|7|azbvnc|H6093
1:3:16|8|vhrnc|H2032
1:3:16|9|bazb|H6089
1:3:16|10|tldi|H3205
1:3:16|11|bnim|H1121
1:3:16|12|vel|H413
1:3:16|13|eiwc|H376
1:3:16|14|twvqtc|H8669
1:3:16|15|vhve|H1931
1:3:16|16|imwl|H4910
1:3:16|17|bc|Hb
1:3:16|18|s|HUNK
1:3:17|2|vledm|H121
1:3:17|3|emr|H559
1:3:17|4|ci|H3588
1:3:17|5|wmat|H8085
1:3:17|6|lqvl|H6963
1:3:17|7|ewtc|H802
1:3:17|8|vtecl|H398
1:3:17|9|mn|H4480
1:3:17|10|haz|H6086
1:3:17|11|ewr|H834
1:3:17|12|zvitic|H6680
1:3:17|13|lemr|H559
1:3:17|14|le|H3808
1:3:17|15|tecl|H398
1:3:17|16|mmnv|H4480
1:3:17|17|ervrh|H779
1:3:17|18|hedmh|H127
1:3:17|19|babvrc|H5668
1:3:17|20|bazbvn|H6093
1:3:17|21|teclnh|H398
1:3:17|22|cl|H3605
1:3:17|23|imi|H3117
1:3:17|24|kiic|H2416
1:3:18|2|vqvz|H6975
1:3:18|3|vdrdr|H1863
1:3:18|4|tzmik|H6779
1:3:18|5|lc|Hl
1:3:18|6|veclt|H398
1:3:18|7|et|H853
1:3:18|8|awb|H6212
1:3:18|9|hwdh|H7704
1:3:19|2|bxat|H2188
1:3:19|3|efic|H639
1:3:19|4|tecl|H398
1:3:19|5|lkm|H3899
1:3:19|6|ad|H5704
1:3:19|7|wvbc|H7725
1:3:19|8|el|H413
1:3:19|9|hedmh|H127
1:3:19|10|ci|H3588
1:3:19|11|mmnh|H4480
1:3:19|12|lqkt|H3947
1:3:19|13|ci|H3588
1:3:19|14|afr|H6083
1:3:19|15|eth|H859
1:3:19|16|vel|H413
1:3:19|17|afr|H6083
1:3:19|18|twvb|H7725
1:3:20|2|viqre|H7121
1:3:20|3|hedm|H120
1:3:20|4|wm|H8034
1:3:20|5|ewtv|H802
1:3:20|6|kvh|H2332
1:3:20|7|ci|H3588
1:3:20|8|hve|H1931
1:3:20|9|hith|H1961
1:3:20|10|em|H517
1:3:20|11|cl|H3605
1:3:20|12|ki|H2416
1:3:21|2|viaw|H6213
1:3:21|3|ihvh|H3068
1:3:21|4|elhim|H430
1:3:21|5|ledm|H120
1:3:21|6|vlewtv|H802
1:3:21|7|ctnvt|H3801
1:3:21|8|avr|H5785
1:3:21|9|vilbwm|H3847
1:3:21|10|f|HUNK
1:3:22|3|ihvh|H3068
1:3:22|4|elhim|H430
1:3:22|5|hn|H2005
1:3:22|6|hedm|H120
1:3:22|7|hih|H1961
1:3:22|8|cekd|H259
1:3:22|9|mmnv|H4480
1:3:22|10|ldat|H3045
1:3:22|11|pvb|H2896
1:3:22|12|vra|H7451
1:3:22|14|fn|H6435
1:3:22|15|iwlk|H7971
1:3:22|16|idv|H3027
1:3:22|17|vlqk|H3947
1:3:22|18|gm|H1571
1:3:22|19|maz|H6086
1:3:22|20|hkiim|H2416
1:3:22|21|vecl|H398
1:3:22|22|vki|H2425
1:3:22|23|lalm|H5769
1:3:23|2|viwlkhv|H7971
1:3:23|3|ihvh|H3068
1:3:23|4|elhim|H430
1:3:23|5|mgn|H1588
1:3:23|6|adn|H5731
1:3:23|7|labd|H5647
1:3:23|8|et|H853
1:3:23|9|hedmh|H127
1:3:23|10|ewr|H834
1:3:23|11|lqk|H3947
1:3:23|12|mwm|H8033
1:3:24|2|vigrw|H1644
1:3:24|3|et|H853
1:3:24|4|hedm|H120
1:3:24|5|viwcn|H7931
1:3:24|6|mqdm|H6924
1:3:24|7|lgn|H1588
1:3:24|8|adn|H5731
1:3:24|9|et|H853
1:3:24|10|hcrbim|H3742
1:3:24|11|vet|H853
1:3:24|12|lhp|H3858
1:3:24|13|hkrb|H2719
1:3:24|14|hmthfct|H2015
1:3:24|15|lwmr|H8104
1:3:24|16|et|H853
1:3:24|17|drc|H1870
1:3:24|18|az|H6086
1:3:24|19|hkiim|H2416
1:3:24|20|s|HUNK
1:4:1|2|vhedm|H120
1:4:1|3|ida|H3045
1:4:1|4|et|H853
1:4:1|5|kvh|H2332
1:4:1|6|ewtv|H802
1:4:1|7|vthr|H2029
1:4:1|8|vtld|H3205
1:4:1|9|et|H853
1:4:1|10|qin|H7014
1:4:1|11|vtemr|H559
1:4:1|12|qniti|H7069
1:4:1|13|eiw|H376
1:4:1|14|et|H854
1:4:1|15|ihvh|H3068
1:4:2|2|vtsf|H3254
1:4:2|3|lldt|H3205
1:4:2|4|et|H853
1:4:2|5|ekiv|H251
1:4:2|6|et|H853
1:4:2|7|hbl|H1893
1:4:2|8|vihi|H1961
1:4:2|9|hbl|H1893
1:4:2|10|rah|H7462
1:4:2|11|zen|H6629
1:4:2|12|vqin|H7014
1:4:2|13|hih|H1961
1:4:2|14|abd|H5647
1:4:2|15|edmh|H127
1:4:3|2|vihi|H1961
1:4:3|3|mqz|H7093
1:4:3|4|imim|H3117
1:4:3|5|vibe|H935
1:4:3|6|qin|H7014
1:4:3|7|mfri|H6529
1:4:3|8|hedmh|H127
1:4:3|9|mnkh|H4503
1:4:3|10|lihvh|H3068
1:4:4|2|vhbl|H1893
1:4:4|3|hbie|H935
1:4:4|4|gm|H1571
1:4:4|5|hve|H1931
1:4:4|6|mbcrvt|H1062
1:4:4|7|zenv|H6629
1:4:4|8|vmklbhn|H2459
1:4:4|9|viwa|H8159
1:4:4|10|ihvh|H3068
1:4:4|11|el|H413
1:4:4|12|hbl|H1893
1:4:4|13|vel|H413
1:4:4|14|mnktv|H4503
1:4:5|2|vel|H413
1:4:5|3|qin|H7014
1:4:5|4|vel|H413
1:4:5|5|mnktv|H4503
1:4:5|6|le|H3808
1:4:5|7|wah|H8159
1:4:5|8|vikr|H2734
1:4:5|9|lqin|H7014
1:4:5|10|med|H3966
1:4:5|11|viflv|H5307
1:4:5|12|fniv|H6440
1:4:6|2|viemr|H559
1:4:6|3|ihvh|H3068
1:4:6|4|el|H413
1:4:6|5|qin|H7014
1:4:6|6|lmh|H4100
1:4:6|7|krh|H2734
1:4:6|8|lc|Hl
1:4:6|9|vlmh|H4100
1:4:6|10|nflv|H5307
1:4:6|11|fnic|H6440
1:4:7|2|hlve|H3808
1:4:7|3|em|H518
1:4:7|4|tipib|H3190
1:4:7|5|wet|H7613
1:4:7|6|vem|H518
1:4:7|7|le|H3808
1:4:7|8|tipib|H3190
1:4:7|9|lftk|H6607
1:4:7|10|kpet|H2403
1:4:7|11|rbz|H7257
1:4:7|12|velic|H413
1:4:7|13|twvqtv|H8669
1:4:7|14|veth|H859
1:4:7|15|tmwl|H4910
1:4:7|16|bv|Hb
1:4:8|2|viemr|H559
1:4:8|3|qin|H7014
1:4:8|4|el|H413
1:4:8|5|hbl|H1893
1:4:8|6|ekiv|H251
1:4:8|7|vihi|H1961
1:4:8|8|bhivtm|H1961
1:4:8|9|bwdh|H7704
1:4:8|10|viqm|H6965
1:4:8|11|qin|H7014
1:4:8|12|el|H413
1:4:8|13|hbl|H1893
1:4:8|14|ekiv|H251
1:4:8|15|vihrghv|H2026
1:4:9|2|viemr|H559
1:4:9|3|ihvh|H3068
1:4:9|4|el|H413
1:4:9|5|qin|H7014
1:4:9|6|ei|H335
1:4:9|7|hbl|H1893
1:4:9|8|ekic|H251
1:4:9|9|viemr|H559
1:4:9|10|le|H3808
1:4:9|11|idati|H3045
1:4:9|12|hwmr|H8104
1:4:9|13|eki|H251
1:4:9|14|enci|H595
1:4:10|2|viemr|H559
1:4:10|3|mh|H4100
1:4:10|4|awit|H6213
1:4:10|5|qvl|H6963
1:4:10|6|dmi|H1818
1:4:10|7|ekic|H251
1:4:10|8|zaqim|H6817
1:4:10|9|eli|H413
1:4:10|10|mn|H4480
1:4:10|11|hedmh|H127
1:4:11|2|vath|H6258
1:4:11|3|ervr|H779
1:4:11|4|eth|H859
1:4:11|5|mn|H4480
1:4:11|6|hedmh|H127
1:4:11|7|ewr|H834
1:4:11|8|fzth|H6475
1:4:11|9|et|H853
1:4:11|10|fih|H6310
1:4:11|11|lqkt|H3947
1:4:11|12|et|H853
1:4:11|13|dmi|H1818
1:4:11|14|ekic|H251
1:4:11|15|midc|H3027
1:4:12|2|ci|H3588
1:4:12|3|tabd|H5647
1:4:12|4|et|H853
1:4:12|5|hedmh|H127
1:4:12|6|le|H3808
1:4:12|7|tsf|H3254
1:4:12|8|tt|H5414
1:4:12|9|ckh|H3581
1:4:12|10|lc|Hl
1:4:12|11|na|H5128
1:4:12|12|vnd|H5110
1:4:12|13|thih|H1961
1:4:12|14|berz|H776
1:4:13|2|viemr|H559
1:4:13|3|qin|H7014
1:4:13|4|el|H413
1:4:13|5|ihvh|H3068
1:4:13|6|gdvl|H1419
1:4:13|7|avni|H5771
1:4:13|8|mnwe|H5375
1:4:14|2|hn|H2005
1:4:14|3|grwt|H1644
1:4:14|4|eti|H853
1:4:14|5|hivm|H3117
1:4:14|6|mal|H5921
1:4:14|7|fni|H6440
1:4:14|8|hedmh|H127
1:4:14|9|vmfnic|H6440
1:4:14|10|estr|H5641
1:4:14|11|vhiiti|H1961
1:4:14|12|na|H5128
1:4:14|13|vnd|H5110
1:4:14|14|berz|H776
1:4:14|15|vhih|H1961
1:4:14|16|cl|H3605
1:4:14|17|mzei|H4672
1:4:14|18|ihrgni|H2026
1:4:15|2|viemr|H559
1:4:15|3|lv|Hl
1:4:15|4|ihvh|H3068
1:4:15|5|lcn|H3651
1:4:15|6|cl|H3605
1:4:15|7|hrg|H2026
1:4:15|8|qin|H7014
1:4:15|9|wbatim|H7659
1:4:15|10|iqm|H5358
1:4:15|11|viwm|H7760
1:4:15|12|ihvh|H3068
1:4:15|13|lqin|H7014
1:4:15|14|evt|H226
1:4:15|15|lblti|H1115
1:4:15|16|hcvt|H5221
1:4:15|17|etv|H853
1:4:15|18|cl|H3605
1:4:15|19|mzev|H4672
1:4:16|2|vize|H3318
1:4:16|3|qin|H7014
1:4:16|4|mlfni|H6440
1:4:16|5|ihvh|H3068
1:4:16|6|viwb|H3427
1:4:16|7|berz|H776
1:4:16|8|nvd|H5113
1:4:16|9|qdmt|H6926
1:4:16|10|adn|H5731
1:4:17|2|vida|H3045
1:4:17|3|qin|H7014
1:4:17|4|et|H853
1:4:17|5|ewtv|H802
1:4:17|6|vthr|H2029
1:4:17|7|vtld|H3205
1:4:17|8|et|H853
1:4:17|9|knvc|H2585
1:4:17|10|vihi|H1961
1:4:17|11|bnh|H1129
1:4:17|12|air|H5892
1:4:17|13|viqre|H7121
1:4:17|14|wm|H8034
1:4:17|15|hair|H5892
1:4:17|16|cwm|H8034
1:4:17|17|bnv|H1121
1:4:17|18|knvc|H2585
1:4:18|2|vivld|H3205
1:4:18|3|lknvc|H2585
1:4:18|4|et|H853
1:4:18|5|aird|H5897
1:4:18|6|vaird|H5897
1:4:18|7|ild|H3205
1:4:18|8|et|H853
1:4:18|9|mkviel|H4232
1:4:18|10|vmkiiel|H4232
1:4:18|11|ild|H3205
1:4:18|12|et|H853
1:4:18|13|mtvwel|H4967
1:4:18|14|vmtvwel|H4967
1:4:18|15|ild|H3205
1:4:18|16|et|H853
1:4:18|17|lmc|H3929
1:4:19|2|viqk|H3947
1:4:19|3|lv|Hl
1:4:19|4|lmc|H3929
1:4:19|5|wti|H8147
1:4:19|6|nwim|H802
1:4:19|7|wm|H8034
1:4:19|8|hekt|H259
1:4:19|9|adh|H5711
1:4:19|10|vwm|H8034
1:4:19|11|hwnit|H8145
1:4:19|12|zlh|H6741
1:4:20|2|vtld|H3205
1:4:20|3|adh|H5711
1:4:20|4|et|H853
1:4:20|5|ibl|H2989
1:4:20|6|hve|H1931
1:4:20|7|hih|H1961
1:4:20|8|ebi|H1
1:4:20|9|iwb|H3427
1:4:20|10|ehl|H168
1:4:20|11|vmqnh|H4735
1:4:21|2|vwm|H8034
1:4:21|3|ekiv|H251
1:4:21|4|ivbl|H3106
1:4:21|5|hve|H1931
1:4:21|6|hih|H1961
1:4:21|7|ebi|H1
1:4:21|8|cl|H3605
1:4:21|9|tfw|H8610
1:4:21|10|cnvr|H3658
1:4:21|11|vavgb|H5748
1:4:22|2|vzlh|H6741
1:4:22|3|gm|H1571
1:4:22|4|hve|H1931
1:4:22|5|ildh|H3205
1:4:22|6|et|H853
1:4:22|7|tvbl|H8423
1:4:22|8|qin|H8423
1:4:22|9|lpw|H3913
1:4:22|10|cl|H3605
1:4:22|11|krw|H2794
1:4:22|12|nkwt|H5178
1:4:22|13|vbrxl|H1270
1:4:22|14|vekvt|H269
1:4:22|15|tvbl|H8423
1:4:22|16|qin|H8423
1:4:22|17|namh|H5279
1:4:23|2|viemr|H559
1:4:23|3|lmc|H3929
1:4:23|4|lnwiv|H802
1:4:23|5|adh|H5711
1:4:23|6|vzlh|H6741
1:4:23|7|wman|H8085
1:4:23|8|qvli|H6963
1:4:23|9|nwi|H802
1:4:23|10|lmc|H3929
1:4:23|11|hexnh|H238
1:4:23|12|emrti|H565
1:4:23|13|ci|H3588
1:4:23|14|eiw|H376
1:4:23|15|hrgti|H2026
1:4:23|16|lfzai|H6482
1:4:23|17|vild|H3206
1:4:23|18|lkbrti|H2250
1:4:24|2|ci|H3588
1:4:24|3|wbatim|H7659
1:4:24|4|iqm|H5358
1:4:24|5|qin|H7014
1:4:24|6|vlmc|H3929
1:4:24|7|wbaim|H7657
1:4:24|8|vwbah|H7651
1:4:25|2|vida|H3045
1:4:25|3|edm|H121
1:4:25|4|avd|H5750
1:4:25|5|et|H853
1:4:25|6|ewtv|H802
1:4:25|7|vtld|H3205
1:4:25|8|bn|H1121
1:4:25|9|vtqre|H7121
1:4:25|10|et|H853
1:4:25|11|wmv|H8034
1:4:25|12|wt|H8352
1:4:25|13|ci|H3588
1:4:25|14|wt|H7896
1:4:25|15|li|Hl
1:4:25|16|elhim|H430
1:4:25|17|xra|H2233
1:4:25|18|ekr|H312
1:4:25|19|tkt|H8478
1:4:25|20|hbl|H1893
1:4:25|21|ci|H3588
1:4:25|22|hrgv|H2026
1:4:25|23|qin|H7014
1:4:26|2|vlwt|H8352
1:4:26|3|gm|H1571
1:4:26|4|hve|H1931
1:4:26|5|ild|H3205
1:4:26|6|bn|H1121
1:4:26|7|viqre|H7121
1:4:26|8|et|H853
1:4:26|9|wmv|H8034
1:4:26|10|envw|H583
1:4:26|11|ex|H227
1:4:26|12|hvkl|H2490
1:4:26|13|lqre|H7121
1:4:26|14|bwm|H8034
1:4:26|15|ihvh|H3068
1:4:26|16|f|HUNK
1:5:1|2|xh|H2088
1:5:1|3|sfr|H5612
1:5:1|4|tvldt|H8435
1:5:1|5|edm|H121
1:5:1|6|bivm|H3117
1:5:1|7|bre|H1254
1:5:1|8|elhim|H430
1:5:1|9|edm|H120
1:5:1|10|bdmvt|H1823
1:5:1|11|elhim|H430
1:5:1|12|awh|H6213
1:5:1|13|etv|H853
1:5:2|2|xcr|H2145
1:5:2|3|vnqbh|H5347
1:5:2|4|brem|H1254
1:5:2|5|vibrc|H1288
1:5:2|6|etm|H853
1:5:2|7|viqre|H7121
1:5:2|8|et|H853
1:5:2|9|wmm|H8034
1:5:2|10|edm|H120
1:5:2|11|bivm|H3117
1:5:2|12|hbrem|H1254
1:5:2|13|s|HUNK
1:5:3|2|viki|H2421
1:5:3|3|edm|H121
1:5:3|4|wlwim|H7970
1:5:3|5|vmet|H3967
1:5:3|6|wnh|H8141
1:5:3|7|vivld|H3205
1:5:3|8|bdmvtv|H1823
1:5:3|9|czlmv|H6754
1:5:3|10|viqre|H7121
1:5:3|11|et|H853
1:5:3|12|wmv|H8034
1:5:3|13|wt|H8352
1:5:4|2|vihiv|H1961
1:5:4|3|imi|H3117
1:5:4|4|edm|H121
1:5:4|5|ekri|H310
1:5:4|6|hvlidv|H3205
1:5:4|7|et|H853
1:5:4|8|wt|H8352
1:5:4|9|wmnh|H8083
1:5:4|10|met|H3967
1:5:4|11|wnh|H8141
1:5:4|12|vivld|H3205
1:5:4|13|bnim|H1121
1:5:4|14|vbnvt|H1323
1:5:5|2|vihiv|H1961
1:5:5|3|cl|H3605
1:5:5|4|imi|H3117
1:5:5|5|edm|H121
1:5:5|6|ewr|H834
1:5:5|7|ki|H2425
1:5:5|8|twa|H8672
1:5:5|9|mevt|H3967
1:5:5|10|wnh|H8141
1:5:5|11|vwlwim|H7970
1:5:5|12|wnh|H8141
1:5:5|13|vimt|H4191
1:5:5|14|s|HUNK
1:5:6|2|viki|H2421
1:5:6|3|wt|H8352
1:5:6|4|kmw|H2568
1:5:6|5|wnim|H8141
1:5:6|6|vmet|H3967
1:5:6|7|wnh|H8141
1:5:6|8|vivld|H3205
1:5:6|9|et|H853
1:5:6|10|envw|H583
1:5:7|2|viki|H2421
1:5:7|3|wt|H8352
1:5:7|4|ekri|H310
1:5:7|5|hvlidv|H3205
1:5:7|6|et|H853
1:5:7|7|envw|H583
1:5:7|8|wba|H7651
1:5:7|9|wnim|H8141
1:5:7|10|vwmnh|H8083
1:5:7|11|mevt|H3967
1:5:7|12|wnh|H8141
1:5:7|13|vivld|H3205
1:5:7|14|bnim|H1121
1:5:7|15|vbnvt|H1323
1:5:8|2|vihiv|H1961
1:5:8|3|cl|H3605
1:5:8|4|imi|H3117
1:5:8|5|wt|H8352
1:5:8|6|wtim|H8147
1:5:8|7|awrh|H6240
1:5:8|8|wnh|H8141
1:5:8|9|vtwa|H8672
1:5:8|10|mevt|H3967
1:5:8|11|wnh|H8141
1:5:8|12|vimt|H4191
1:5:8|13|s|HUNK
1:5:9|2|viki|H2421
1:5:9|3|envw|H583
1:5:9|4|twaim|H8673
1:5:9|5|wnh|H8141
1:5:9|6|vivld|H3205
1:5:9|7|et|H853
1:5:9|8|qinn|H7018
1:5:10|2|viki|H2421
1:5:10|3|envw|H583
1:5:10|4|ekri|H310
1:5:10|5|hvlidv|H3205
1:5:10|6|et|H853
1:5:10|7|qinn|H7018
1:5:10|8|kmw|H2568
1:5:10|9|awrh|H6240
1:5:10|10|wnh|H8141
1:5:10|11|vwmnh|H8083
1:5:10|12|mevt|H3967
1:5:10|13|wnh|H8141
1:5:10|14|vivld|H3205
1:5:10|15|bnim|H1121
1:5:10|16|vbnvt|H1323
1:5:11|2|vihiv|H1961
1:5:11|3|cl|H3605
1:5:11|4|imi|H3117
1:5:11|5|envw|H583
1:5:11|6|kmw|H2568
1:5:11|7|wnim|H8141
1:5:11|8|vtwa|H8672
1:5:11|9|mevt|H3967
1:5:11|10|wnh|H8141
1:5:11|11|vimt|H4191
1:5:11|12|s|HUNK
1:5:12|2|viki|H2421
1:5:12|3|qinn|H7018
1:5:12|4|wbaim|H7657
1:5:12|5|wnh|H8141
1:5:12|6|vivld|H3205
1:5:12|7|et|H853
1:5:12|8|mhllel|H4111
1:5:13|2|viki|H2421
1:5:13|3|qinn|H7018
1:5:13|4|ekri|H310
1:5:13|5|hvlidv|H3205
1:5:13|6|et|H853
1:5:13|7|mhllel|H4111
1:5:13|8|erbaim|H705
1:5:13|9|wnh|H8141
1:5:13|10|vwmnh|H8083
1:5:13|11|mevt|H3967
1:5:13|12|wnh|H8141
1:5:13|13|vivld|H3205
1:5:13|14|bnim|H1121
1:5:13|15|vbnvt|H1323
1:5:14|2|vihiv|H1961
1:5:14|3|cl|H3605
1:5:14|4|imi|H3117
1:5:14|5|qinn|H7018
1:5:14|6|awr|H6235
1:5:14|7|wnim|H8141
1:5:14|8|vtwa|H8672
1:5:14|9|mevt|H3967
1:5:14|10|wnh|H8141
1:5:14|11|vimt|H4191
1:5:14|12|s|HUNK
1:5:15|2|viki|H2421
1:5:15|3|mhllel|H4111
1:5:15|4|kmw|H2568
1:5:15|5|wnim|H8141
1:5:15|6|vwwim|H8346
1:5:15|7|wnh|H8141
1:5:15|8|vivld|H3205
1:5:15|9|et|H853
1:5:15|10|ird|H3382
1:5:16|2|viki|H2421
1:5:16|3|mhllel|H4111
1:5:16|4|ekri|H310
1:5:16|5|hvlidv|H3205
1:5:16|6|et|H853
1:5:16|7|ird|H3382
1:5:16|8|wlwim|H7970
1:5:16|9|wnh|H8141
1:5:16|10|vwmnh|H8083
1:5:16|11|mevt|H3967
1:5:16|12|wnh|H8141
1:5:16|13|vivld|H3205
1:5:16|14|bnim|H1121
1:5:16|15|vbnvt|H1323
1:5:17|2|vihiv|H1961
1:5:17|3|cl|H3605
1:5:17|4|imi|H3117
1:5:17|5|mhllel|H4111
1:5:17|6|kmw|H2568
1:5:17|7|vtwaim|H8673
1:5:17|8|wnh|H8141
1:5:17|9|vwmnh|H8083
1:5:17|10|mevt|H3967
1:5:17|11|wnh|H8141
1:5:17|12|vimt|H4191
1:5:17|13|s|HUNK
1:5:18|2|viki|H2421
1:5:18|3|ird|H3382
1:5:18|4|wtim|H8147
1:5:18|5|vwwim|H8346
1:5:18|6|wnh|H8141
1:5:18|7|vmet|H3967
1:5:18|8|wnh|H8141
1:5:18|9|vivld|H3205
1:5:18|10|et|H853
1:5:18|11|knvc|H2585
1:5:19|2|viki|H2421
1:5:19|3|ird|H3382
1:5:19|4|ekri|H310
1:5:19|5|hvlidv|H3205
1:5:19|6|et|H853
1:5:19|7|knvc|H2585
1:5:19|8|wmnh|H8083
1:5:19|9|mevt|H3967
1:5:19|10|wnh|H8141
1:5:19|11|vivld|H3205
1:5:19|12|bnim|H1121
1:5:19|13|vbnvt|H1323
1:5:20|2|vihiv|H1961
1:5:20|3|cl|H3605
1:5:20|4|imi|H3117
1:5:20|5|ird|H3382
1:5:20|6|wtim|H8147
1:5:20|7|vwwim|H8346
1:5:20|8|wnh|H8141
1:5:20|9|vtwa|H8672
1:5:20|10|mevt|H3967
1:5:20|11|wnh|H8141
1:5:20|12|vimt|H4191
1:5:20|13|f|HUNK
1:5:21|2|viki|H2421
1:5:21|3|knvc|H2585
1:5:21|4|kmw|H2568
1:5:21|5|vwwim|H8346
1:5:21|6|wnh|H8141
1:5:21|7|vivld|H3205
1:5:21|8|et|H853
1:5:21|9|mtvwlk|H4968
1:5:22|2|vithlc|H1980
1:5:22|3|knvc|H2585
1:5:22|4|et|H854
1:5:22|5|helhim|H430
1:5:22|6|ekri|H310
1:5:22|7|hvlidv|H3205
1:5:22|8|et|H853
1:5:22|9|mtvwlk|H4968
1:5:22|10|wlw|H7969
1:5:22|11|mevt|H3967
1:5:22|12|wnh|H8141
1:5:22|13|vivld|H3205
1:5:22|14|bnim|H1121
1:5:22|15|vbnvt|H1323
1:5:23|2|vihi|H1961
1:5:23|3|cl|H3605
1:5:23|4|imi|H3117
1:5:23|5|knvc|H2585
1:5:23|6|kmw|H2568
1:5:23|7|vwwim|H8346
1:5:23|8|wnh|H8141
1:5:23|9|vwlw|H7969
1:5:23|10|mevt|H3967
1:5:23|11|wnh|H8141
1:5:24|2|vithlc|H1980
1:5:24|3|knvc|H2585
1:5:24|4|et|H854
1:5:24|5|helhim|H430
1:5:24|6|veinnv|H369
1:5:24|7|ci|H3588
1:5:24|8|lqk|H3947
1:5:24|9|etv|H853
1:5:24|10|elhim|H430
1:5:24|11|f|HUNK
1:5:25|2|viki|H2421
1:5:25|3|mtvwlk|H4968
1:5:25|4|wba|H7651
1:5:25|5|vwmnim|H8084
1:5:25|6|wnh|H8141
1:5:25|7|vmet|H3967
1:5:25|8|wnh|H8141
1:5:25|9|vivld|H3205
1:5:25|10|et|H853
1:5:25|11|lmc|H3929
1:5:26|2|viki|H2421
1:5:26|3|mtvwlk|H4968
1:5:26|4|ekri|H310
1:5:26|5|hvlidv|H3205
1:5:26|6|et|H853
1:5:26|7|lmc|H3929
1:5:26|8|wtim|H8147
1:5:26|9|vwmvnim|H8084
1:5:26|10|wnh|H8141
1:5:26|11|vwba|H7651
1:5:26|12|mevt|H3967
1:5:26|13|wnh|H8141
1:5:26|14|vivld|H3205
1:5:26|15|bnim|H1121
1:5:26|16|vbnvt|H1323
1:5:27|2|vihiv|H1961
1:5:27|3|cl|H3605
1:5:27|4|imi|H3117
1:5:27|5|mtvwlk|H4968
1:5:27|6|twa|H8672
1:5:27|7|vwwim|H8346
1:5:27|8|wnh|H8141
1:5:27|9|vtwa|H8672
1:5:27|10|mevt|H3967
1:5:27|11|wnh|H8141
1:5:27|12|vimt|H4191
1:5:27|13|f|HUNK
1:5:28|2|viki|H2421
1:5:28|3|lmc|H3929
1:5:28|4|wtim|H8147
1:5:28|5|vwmnim|H8084
1:5:28|6|wnh|H8141
1:5:28|7|vmet|H3967
1:5:28|8|wnh|H8141
1:5:28|9|vivld|H3205
1:5:28|10|bn|H1121
1:5:29|2|viqre|H7121
1:5:29|3|et|H853
1:5:29|4|wmv|H8034
1:5:29|5|nk|H5146
1:5:29|6|lemr|H559
1:5:29|7|xh|H2088
1:5:29|8|inkmnv|H5162
1:5:29|9|mmawnv|H4639
1:5:29|10|vmazbvn|H6093
1:5:29|11|idinv|H3027
1:5:29|12|mn|H4480
1:5:29|13|hedmh|H127
1:5:29|14|ewr|H834
1:5:29|15|errh|H779
1:5:29|16|ihvh|H3068
1:5:30|2|viki|H2421
1:5:30|3|lmc|H3929
1:5:30|4|ekri|H310
1:5:30|5|hvlidv|H3205
1:5:30|6|et|H853
1:5:30|7|nk|H5146
1:5:30|8|kmw|H2568
